inv_index,x,y,predinstance,nn_dist_m,tile_name,note,tree_pointcloud_file
1394,416750.1837,5346779.521,4096,0.0038327533802021,tile_129.laz,ok,trees/pred_4096.laz
1395,416752.8362,5346779.237,4263,0.0048414876840721,tile_129.laz,ok,trees/pred_4263.laz
1396,416747.2007,5346774.407,3909,0.0030805848333533,tile_129.laz,ok,trees/pred_3909.laz
1397,416733.036437618,5346783.81832477,3741,0.0039366181785946,tile_129.laz,ok,trees/pred_3741.laz
1398,416732.9548,5346782.889,3905,0.0049030601075949,tile_129.laz,ok,trees/pred_3905.laz
1399,416730.261943308,5346781.03083184,3741,0.002113859763492,tile_129.laz,ok,trees/pred_3741.laz
1400,416729.0289,5346775.216,3745,0.004148493450588,tile_129.laz,ok,trees/pred_3745.laz
1401,416728.9855,5346772.383,3740,0.0083216578765646,tile_129.laz,ok,trees/pred_3740.laz
1402,416729.0395,5346769.91,3746,0.0005000000237487,tile_129.laz,ok,trees/pred_3746.laz
1403,416729.223,5346767.975,3748,0.0058309517824819,tile_129.laz,ok,trees/pred_3748.laz
1404,416732.3488,5346773.167,3747,0.0032310984973051,tile_129.laz,ok,trees/pred_3747.laz
1405,416730.0426,5346760.349,3555,0.0027856776665564,tile_129.laz,ok,trees/pred_3555.laz
1406,416726.6299,5346759.909,3559,0.001004987725684,tile_129.laz,ok,trees/pred_3559.laz
1407,416727.6981,5346760.687,3557,0.0035510566134845,tile_129.laz,ok,trees/pred_3557.laz
1408,416739.871008105,5346655.7222377,2136,0.0024542975872151,tile_121.laz,ok,trees/pred_2136.laz
1409,416740.4596,5346650.728,-1,0.0020396081306225,tile_121.laz,ok,trees/pred_-1.laz
1410,416737.8484,5346650.607,2140,0.0034000004422577,tile_121.laz,ok,trees/pred_2140.laz
1411,416741.0386,5346648.36,2139,0.0014000000082887,tile_121.laz,ok,trees/pred_2139.laz
1412,416735.465897946,5346645.1573591,1987,0.0048786474891518,tile_118.laz,ok,trees/pred_1987.laz
1413,416734.3927,5346633.48,1839,0.0027000000118277,tile_118.laz,ok,trees/pred_1839.laz
1414,416746.3299,5346634.352,1989,0.0020024978369432,tile_118.laz,ok,trees/pred_1989.laz
1415,416747.2029,5346635.722,1990,0.0035227831465186,tile_118.laz,ok,trees/pred_1990.laz
1416,416747.419395848,5346640.3943149,2143,0.0057171116308749,tile_118.laz,ok,trees/pred_2143.laz
1417,416744.4329,5346639.575,1988,0.0057801383206728,tile_118.laz,ok,trees/pred_1988.laz
1418,416747.737950629,5346639.73548569,-1,0.0049577132774181,tile_118.laz,ok,trees/pred_-1.laz
1419,416749.2613,5346640.597,2148,0.0032695569974587,tile_118.laz,ok,trees/pred_2148.laz
1420,416746.9579,5346645.163,2142,0.0036619663484185,tile_118.laz,ok,trees/pred_2142.laz
1421,416748.2288,5346652.305,2287,0.0051419839439176,tile_121.laz,ok,trees/pred_2287.laz
1422,416752.539175119,5346652.52610744,2289,0.0039790018672841,tile_121.laz,ok,trees/pred_2289.laz
1423,416754.024499393,5346654.75786862,2290,0.0049786864327607,tile_121.laz,ok,trees/pred_2290.laz
1424,416754.6873,5346652.545,2290,0.005682428965353,tile_121.laz,ok,trees/pred_2290.laz
1425,416756.0838,5346651.429,2290,0.0039293765882665,tile_121.laz,ok,trees/pred_2290.laz
1426,416757.9567,5346650.908,2436,0.0069921385066178,tile_121.laz,ok,trees/pred_2436.laz
1427,416747.064641661,5346639.60516783,2148,0.0067003644379603,tile_118.laz,ok,trees/pred_2148.laz
1428,416726.9546,5346658.081,1982,0.0047074409391808,tile_121.laz,ok,trees/pred_1982.laz
1429,416728.2488,5346649.657,1986,0.0132075732126653,tile_121.laz,ok,trees/pred_1986.laz
1430,416732.0215,5346648.187,1983,0.0033541023858735,tile_121.laz,ok,trees/pred_1983.laz
1431,416731.6504,5346639.465,1837,0.0108240472935974,tile_118.laz,ok,trees/pred_1837.laz
1432,416726.984,5346639.434,1838,0.0056568547239737,tile_118.laz,ok,trees/pred_1838.laz
1433,416723.6803,5346639.071,1835,0.0010440308119855,tile_118.laz,ok,trees/pred_1835.laz
1434,416725.2646,5346633.288,1685,0.0050159745991534,tile_118.laz,ok,trees/pred_1685.laz
1435,416716.1558,5346638.629,1684,0.009931766873781,tile_118.laz,ok,trees/pred_1684.laz
1436,416712.5731,5346639.627,1681,0.0043139305966523,tile_98.laz,ok,trees/pred_1681.laz
1437,416712.2968,5346640.622,1678,0.0086162631711011,tile_98.laz,ok,trees/pred_1678.laz
1438,416718.1476,5346641.904,1683,0.0064621978160859,tile_118.laz,ok,trees/pred_1683.laz
1439,416719.3622,5346648.034,1833,0.0135955874879298,tile_121.laz,ok,trees/pred_1833.laz
1440,416719.5396,5346651.876,1832,0.0040199499760354,tile_121.laz,ok,trees/pred_1832.laz
1441,416718.5368,5346651.72,1832,0.0032000000355765,tile_121.laz,ok,trees/pred_1832.laz
1442,416716.6852,5346652.558,1832,0.0052000001216164,tile_121.laz,ok,trees/pred_1832.laz
1443,416715.6416,5346648.494,1834,0.0043081315747416,tile_121.laz,ok,trees/pred_1834.laz
1444,416714.1594,5346645.107,1679,0.0030594121959337,tile_98.laz,ok,trees/pred_1679.laz
1445,416712.1687,5346643.785,1676,0.0051662364339637,tile_98.laz,ok,trees/pred_1676.laz
1446,416708.0796,5346640.185,1517,0.005015974371706,tile_98.laz,ok,trees/pred_1517.laz
1447,416707.5836,5346640.227,1517,0.0046861501175569,tile_98.laz,ok,trees/pred_1517.laz
1448,416709.9099,5346643.864,1678,0.0040012495292818,tile_98.laz,ok,trees/pred_1678.laz
1449,416712.1687,5346643.785,1676,0.0051662364339637,tile_98.laz,ok,trees/pred_1676.laz
1450,416711.506771638,5346647.20078575,1679,0.0068170729298118,tile_101.laz,ok,trees/pred_1679.laz
1451,416714.129482209,5346652.24025989,1826,0.0005793534914913,tile_101.laz,ok,trees/pred_1826.laz
1452,416714.0474,5346654.144,1829,0.0047707447303345,tile_101.laz,ok,trees/pred_1829.laz
1453,416719.5536,5346659.283,1980,0.0046861495213387,tile_121.laz,ok,trees/pred_1980.laz
1454,416714.0732,5346662.404,1978,0.0051224991605454,tile_101.laz,ok,trees/pred_1978.laz
1455,416711.7432,5346661.336,1828,0.0051224991969074,tile_101.laz,ok,trees/pred_1828.laz
1456,416710.5016,5346657.023,1827,0.0033999996205024,tile_101.laz,ok,trees/pred_1827.laz
1457,416709.975,5346658.536,1827,0.0064031240234058,tile_101.laz,ok,trees/pred_1827.laz
1458,416707.6299,5346656.325,1670,0.0050009997883786,tile_101.laz,ok,trees/pred_1670.laz
1459,416707.591,5346651.198,1671,0.0080622571998846,tile_101.laz,ok,trees/pred_1671.laz
1460,416707.162,5346648.431,1673,0.0022360680316448,tile_101.laz,ok,trees/pred_1673.laz
1461,416708.305960808,5346647.93051918,1672,0.0040724219454601,tile_101.laz,ok,trees/pred_1672.laz
1462,416704.2178,5346645.359,1513,0.0024166093046843,tile_98.laz,ok,trees/pred_1513.laz
1463,416734.5676,5346654.808,2134,0.0031241000783712,tile_121.laz,ok,trees/pred_2134.laz
1464,416712.4976,5346666.964,1977,0.004664761278244,tile_101.laz,ok,trees/pred_1977.laz
1465,416718.5385,5346667.712,2122,0.0025000002700835,tile_121.laz,ok,trees/pred_2122.laz
1466,416719.1668,5346668.377,2122,0.0074323614689621,tile_121.laz,ok,trees/pred_2122.laz
1467,416715.8762,5346671.344,2127,0.0055172454938329,tile_121.laz,ok,trees/pred_2127.laz
1468,416718.1495,5346673.156,2126,0.0040311286035522,tile_121.laz,ok,trees/pred_2126.laz
1469,416716.4375,5346675.882,2123,0.0032015623253255,tile_121.laz,ok,trees/pred_2123.laz
1470,416719.6686,5346675.992,2124,0.002441310633496,tile_121.laz,ok,trees/pred_2124.laz
1471,416724.6788,5346676.662,2274,0.0023323802398207,tile_121.laz,ok,trees/pred_2274.laz
1472,416725.8558,5346672.09,2278,0.0041999999666586,tile_121.laz,ok,trees/pred_2278.laz
1473,416721.5463,5346685.142,2271,0.0042059483258324,tile_121.laz,ok,trees/pred_2271.laz
1474,416718.3823,5346684.506,-1,0.0064257295766987,tile_121.laz,ok,trees/pred_-1.laz
1475,416716.9774,5346686.335,2272,0.0056356010255534,tile_121.laz,ok,trees/pred_2272.laz
1476,416720.4873,5346687.305,2418,0.005682428965353,tile_121.laz,ok,trees/pred_2418.laz
1477,416719.3915,5346690.927,2417,0.0071589107456408,tile_121.laz,ok,trees/pred_2417.laz
1478,416716.5811,5346692.179,2416,0.0014866069805811,tile_121.laz,ok,trees/pred_2416.laz
1479,416719.4189,5346698.125,2415,0.0051195701840388,tile_128.laz,ok,trees/pred_2415.laz
1480,416718.3097,5346701.659,2414,0.0010440308119855,tile_128.laz,ok,trees/pred_2414.laz
1481,416722.4343,5346702.504,2558,0.0058728185779339,tile_128.laz,ok,trees/pred_2558.laz
1482,416729.9677,5346701.839,2559,0.0025079873529572,tile_128.laz,ok,trees/pred_2559.laz
1483,416731.7632,5346698.017,-1,0.004386342759702,tile_128.laz,ok,trees/pred_-1.laz
1484,416736.5742,5346701.378,2717,0.0046518814506858,tile_128.laz,ok,trees/pred_2717.laz
1485,416734.6866,5346697.662,2718,0.0039446162673594,tile_128.laz,ok,trees/pred_2718.laz
1486,416739.2959,5346696.523,2720,0.0050803540280326,tile_121.laz,ok,trees/pred_2720.laz
1487,416742.905508488,5346695.55923523,2720,0.0045561556241869,tile_121.laz,ok,trees/pred_2720.laz
1488,416745.3905,5346700.457,2879,0.0030413808258808,tile_128.laz,ok,trees/pred_2879.laz
1489,416739.2272,5346693.38,2720,0.0027999999583698,tile_121.laz,ok,trees/pred_2720.laz
1490,416739.0153,5346689.522,2569,0.0051078368705198,tile_121.laz,ok,trees/pred_2569.laz
1491,416740.4814,5346681.825,2568,0.0051923018889141,tile_121.laz,ok,trees/pred_2568.laz
1492,416740.689845401,5346673.4946663,2424,0.0046688598644678,tile_121.laz,ok,trees/pred_2424.laz
1493,416739.4479,5346670.125,2425,0.0054230986356875,tile_121.laz,ok,trees/pred_2425.laz
1494,416737.4536,5346668.469,2280,0.0037363083788244,tile_121.laz,ok,trees/pred_2280.laz
1495,416734.9604,5346670.973,2281,0.003026549672327,tile_121.laz,ok,trees/pred_2281.laz
1496,416733.1093,5346673.939,2277,0.0012206556815426,tile_121.laz,ok,trees/pred_2277.laz
1497,416735.365661007,5346678.63205172,2423,0.004799626732393,tile_121.laz,ok,trees/pred_2423.laz
1498,416734.2474,5346689.304,2566,0.004770743949473,tile_121.laz,ok,trees/pred_2566.laz
1499,416727.032930356,5346693.94450121,2561,0.0053710216761177,tile_121.laz,ok,trees/pred_2561.laz
1500,416728.3494,5346689.177,2420,0.0030594112826968,tile_121.laz,ok,trees/pred_2420.laz
1501,416730.2002,5346681.051,2421,0.0010198040653112,tile_121.laz,ok,trees/pred_2421.laz
1502,416737.8602,5346661.984,2279,0.004004996604047,tile_121.laz,ok,trees/pred_2279.laz
1503,416712.6023,5346674.811,1976,0.0025079869282341,tile_101.laz,ok,trees/pred_1976.laz
